FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,1,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,2,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,3,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,4,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,5,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,6,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,7,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,8,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,9,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,10,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,11,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,12,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,13,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,14,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,15,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,16,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,17,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,18,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,19,4.725,0.011717882886433393,0.0,4.091970032881472,2.3625000000000003
1,0,2.4,-0.009374306309146714,22988878000.0,0.16741553698590073,2.394153720623578
1,1,2.4,-0.009374306309146714,24350405000.0,1.1267317506861378,2.1190742228614248
1,2,2.4,-0.009374306309146714,24809509000.0,1.1267317506861378,2.1190742228614248
1,3,2.4,-0.009374306309146714,24977922000.0,0.4989880579626224,2.3475542417611335
1,4,2.4,-0.009374306309146714,25307500000.0,-0.16741553698590073,2.394153720623578
1,5,2.4,-0.009374306309146714,25325515000.0,-0.16741553698590073,2.394153720623578
1,6,2.4,-0.009374306309146714,25455024000.0,0.4989880579626224,2.3475542417611335
1,7,2.4,-0.009374306309146714,25478380000.0,1.1267317506861378,2.1190742228614248
1,8,2.4,-0.009374306309146714,25563464000.0,0.8208483439816049,2.25526228988618
1,9,2.4,-0.009374306309146714,26094352000.0,0.8208483439816049,2.25526228988618
1,10,2.4,-0.009374306309146714,26142288000.0,0.16741553698590073,2.394153720623578
1,11,2.4,-0.009374306309146714,26197967000.0,-0.16741553698590073,2.394153720623578
1,12,2.4,-0.009374306309146714,26346720000.0,0.16741553698590073,2.394153720623578
1,13,2.4,-0.009374306309146714,27597394000.0,0.8208483439816049,2.25526228988618
1,14,2.4,-0.009374306309146714,27783827000.0,0.8208483439816049,2.25526228988618
1,15,2.4,-0.009374306309146714,27830522000.0,0.4989880579626224,2.3475542417611335
1,16,2.4,-0.009374306309146714,28053334000.0,0.16741553698590073,2.394153720623578
1,17,2.4,-0.009374306309146714,28088754000.0,0.4989880579626224,2.3475542417611335
1,18,2.4,-0.009374306309146714,28125130000.0,0.16741553698590073,2.394153720623578
1,19,2.4,-0.009374306309146714,28922920000.0,0.4989880579626224,2.3475542417611335
2,0,2.4,-0.009374306309146714,11374066000.0,0.4989880579626224,2.3475542417611335
2,1,2.4,-0.009374306309146714,11436993000.0,-1.4106846055019355,1.9416407864998737
2,2,2.4,-0.009374306309146714,11711848000.0,-0.4989880579626224,2.3475542417611335
2,3,2.4,-0.009374306309146714,12015016000.0,-0.16741553698590073,2.394153720623578
2,4,2.4,-0.009374306309146714,12047127000.0,0.16741553698590073,2.394153720623578
2,5,2.4,-0.009374306309146714,12118497000.0,0.16741553698590073,2.394153720623578
2,6,2.4,-0.009374306309146714,12147094000.0,-1.1267317506861378,2.1190742228614248
2,7,2.4,-0.009374306309146714,12164669000.0,-0.8208483439816049,2.25526228988618
2,8,2.4,-0.009374306309146714,12239766000.0,-0.16741553698590073,2.394153720623578
2,9,2.4,-0.009374306309146714,12505023000.0,-1.1267317506861378,2.1190742228614248
2,10,2.4,-0.009374306309146714,12601539000.0,-0.8208483439816049,2.25526228988618
2,11,2.4,-0.009374306309146714,12719100000.0,0.16741553698590073,2.394153720623578
2,12,2.4,-0.009374306309146714,12838250000.0,-1.1267317506861378,2.1190742228614248
2,13,2.4,-0.009374306309146714,13151068000.0,-0.4989880579626224,2.3475542417611335
2,14,2.4,-0.009374306309146714,13345753000.0,-0.16741553698590073,2.394153720623578
2,15,2.4,-0.009374306309146714,13383410000.0,-0.4989880579626224,2.3475542417611335
2,16,2.4,-0.009374306309146714,13424685000.0,-0.16741553698590073,2.394153720623578
2,17,2.4,-0.009374306309146714,13440156000.0,-0.8208483439816049,2.25526228988618
2,18,2.4,-0.009374306309146714,13593565000.0,-0.8208483439816049,2.25526228988618
2,19,2.4,-0.009374306309146714,13888788000.0,-0.4989880579626224,2.3475542417611335
3,0,2.4,-0.009374306309146714,4825022500.0,0.4989880579626224,2.3475542417611335
3,1,2.4,-0.009374306309146714,4827982000.0,-0.16741553698590073,2.394153720623578
3,2,2.4,-0.008983710212932268,4829563400.0,0.16741553698590073,2.394153720623578
3,3,2.4,-0.010936690694004499,4829732400.0,0.16741553698590073,2.394153720623578
3,4,2.4,-0.008983710212932268,4852904000.0,-0.16741553698590073,2.394153720623578
3,5,2.4,-0.009374306309146714,4856021000.0,-0.16741553698590073,2.394153720623578
3,6,2.4,-0.010936690694004499,4885647400.0,-0.16741553698590073,2.394153720623578
3,7,2.4,-0.010936690694004499,4886189000.0,-0.4989880579626224,2.3475542417611335
3,8,2.4,-0.009374306309146714,4892387300.0,0.8208483439816049,2.25526228988618
3,9,2.4,-0.008983710212932268,4907883500.0,0.16741553698590073,2.394153720623578
3,10,2.4,-0.009374306309146714,4928112600.0,0.4989880579626224,2.3475542417611335
3,11,2.4,-0.010936690694004499,4965914000.0,-0.4989880579626224,2.3475542417611335
3,12,2.4,-0.009374306309146714,4967436300.0,0.8208483439816049,2.25526228988618
3,13,2.4,-0.010936690694004499,4993296400.0,-0.16741553698590073,2.394153720623578
3,14,2.4,-0.009374306309146714,5124468700.0,0.16741553698590073,2.394153720623578
3,15,2.4,-0.009374306309146714,5188703000.0,0.16741553698590073,2.394153720623578
3,16,2.4,-0.009374306309146714,5240793000.0,0.8208483439816049,2.25526228988618
3,17,2.4,-0.009374306309146714,5453846500.0,0.16741553698590073,2.394153720623578
3,18,2.4,-0.009374306309146714,5466620000.0,0.4989880579626224,2.3475542417611335
3,19,2.4,-0.009374306309146714,5502833700.0,0.4989880579626224,2.3475542417611335
4,0,2.4,-0.009374306309146714,9464703000.0,1.1267317506861378,2.1190742228614248
4,1,2.4,-0.009374306309146714,9531404000.0,-0.16741553698590073,2.394153720623578
4,2,2.4,-0.009374306309146714,9609284000.0,0.8208483439816049,2.25526228988618
4,3,2.4,-0.009374306309146714,9618850000.0,0.4989880579626224,2.3475542417611335
4,4,2.4,-0.009374306309146714,9681879000.0,0.4989880579626224,2.3475542417611335
4,5,2.4,-0.009374306309146714,9794122000.0,-0.4989880579626224,2.3475542417611335
4,6,2.4,-0.009374306309146714,9821413000.0,0.8208483439816049,2.25526228988618
4,7,2.4,-0.009374306309146714,9943228000.0,-0.4989880579626224,2.3475542417611335
4,8,2.4,-0.009374306309146714,10387886000.0,0.16741553698590073,2.394153720623578
4,9,2.4,-0.009374306309146714,10427302000.0,-0.16741553698590073,2.394153720623578
4,10,2.4,-0.009374306309146714,10466796000.0,0.8208483439816049,2.25526228988618
4,11,2.4,-0.009374306309146714,10502898000.0,0.16741553698590073,2.394153720623578
4,12,2.4,-0.009374306309146714,10541296000.0,0.8208483439816049,2.25526228988618
4,13,2.4,-0.009374306309146714,10616799000.0,-0.16741553698590073,2.394153720623578
4,14,2.4,-0.009374306309146714,10831358000.0,0.4989880579626224,2.3475542417611335
4,15,2.4,-0.009374306309146714,10865463000.0,0.4989880579626224,2.3475542417611335
4,16,2.4,-0.009374306309146714,10931388000.0,-0.16741553698590073,2.394153720623578
4,17,2.4,-0.009374306309146714,11255239000.0,0.16741553698590073,2.394153720623578
4,18,2.4,-0.009374306309146714,11269108000.0,0.4989880579626224,2.3475542417611335
4,19,2.4,-0.009374306309146714,11295625000.0,0.16741553698590073,2.394153720623578
5,0,2.4,-0.009374306309146714,2966014000.0,-0.4989880579626224,2.3475542417611335
5,1,2.4,-0.009374306309146714,2971430000.0,-1.6671800891015933,1.7264155208127627
5,2,2.4,-0.008983710212932268,2984354300.0,-0.16741553698590073,2.394153720623578
5,3,2.4,-0.009374306309146714,2989684700.0,-0.4989880579626224,2.3475542417611335
5,4,2.4,-0.008983710212932268,3000064300.0,-0.8208483439816049,2.25526228988618
5,5,2.4,-0.009374306309146714,3014416400.0,-1.1267317506861378,2.1190742228614248
5,6,2.4,-0.008983710212932268,3025096700.0,-0.16741553698590073,2.394153720623578
5,7,2.4,-0.008983710212932268,3028662300.0,0.16741553698590073,2.394153720623578
5,8,2.4,-0.008983710212932268,3054338000.0,-0.4989880579626224,2.3475542417611335
5,9,2.4,-0.008983710212932268,3122985500.0,0.16741553698590073,2.394153720623578
5,10,2.4,-0.009374306309146714,3154979800.0,-1.4106846055019355,1.9416407864998737
5,11,2.4,-0.009374306309146714,3169206300.0,-0.8208483439816049,2.25526228988618
5,12,2.4,-0.009374306309146714,3178668000.0,-1.4106846055019355,1.9416407864998737
5,13,2.4,-0.008983710212932268,3186370300.0,-0.4989880579626224,2.3475542417611335
5,14,2.4,-0.009374306309146714,3188545500.0,-0.8208483439816049,2.25526228988618
5,15,2.4,-0.009374306309146714,3235559400.0,-1.1267317506861378,2.1190742228614248
5,16,2.4,-0.008983710212932268,3249274000.0,-0.4989880579626224,2.3475542417611335
5,17,2.4,-0.009374306309146714,3254900700.0,-1.1267317506861378,2.1190742228614248
5,18,2.4,-0.008983710212932268,3259294500.0,-0.16741553698590073,2.394153720623578
5,19,2.4,-0.008983710212932268,3273620500.0,-0.16741553698590073,2.394153720623578
6,0,2.4,-0.009374306309146714,4581488600.0,-0.4989880579626224,2.3475542417611335
6,1,2.4,-0.009374306309146714,4650829000.0,-0.4989880579626224,2.3475542417611335
6,2,2.4,-0.009374306309146714,4744220700.0,0.8208483439816049,2.25526228988618
6,3,2.4,-0.009374306309146714,4767684600.0,-0.8208483439816049,2.25526228988618
6,4,2.4,-0.009374306309146714,4838697000.0,0.4989880579626224,2.3475542417611335
6,5,2.4,-0.009374306309146714,4876435500.0,-0.16741553698590073,2.394153720623578
6,6,2.4,-0.009374306309146714,4957237000.0,-0.8208483439816049,2.25526228988618
6,7,2.4,-0.009374306309146714,4966758400.0,0.16741553698590073,2.394153720623578
6,8,2.4,-0.009374306309146714,5020064000.0,0.16741553698590073,2.394153720623578
6,9,2.4,-0.009374306309146714,5059305500.0,-0.8208483439816049,2.25526228988618
6,10,2.4,-0.009374306309146714,5089890300.0,0.4989880579626224,2.3475542417611335
6,11,2.4,-0.009374306309146714,5198686000.0,0.4989880579626224,2.3475542417611335
6,12,2.4,-0.009374306309146714,5214363600.0,-0.4989880579626224,2.3475542417611335
6,13,2.4,-0.009374306309146714,5251897300.0,-0.4989880579626224,2.3475542417611335
6,14,2.4,-0.009374306309146714,5273959400.0,-0.16741553698590073,2.394153720623578
6,15,2.4,-0.009374306309146714,5447624700.0,0.16741553698590073,2.394153720623578
6,16,2.4,-0.009374306309146714,5449783300.0,-0.4989880579626224,2.3475542417611335
6,17,2.4,-0.009374306309146714,5453125600.0,-0.16741553698590073,2.394153720623578
6,18,2.4,-0.009374306309146714,5466353700.0,0.16741553698590073,2.394153720623578
6,19,2.4,-0.009374306309146714,5592725500.0,-0.16741553698590073,2.394153720623578
7,0,2.4,-0.009374306309146714,9152846000.0,1.4106846055019355,1.9416407864998737
7,1,2.4,-0.009374306309146714,9240515000.0,0.4989880579626224,2.3475542417611335
7,2,2.4,-0.009374306309146714,9450910000.0,-0.16741553698590073,2.394153720623578
7,3,2.4,-0.009374306309146714,9583972000.0,0.4989880579626224,2.3475542417611335
7,4,2.4,-0.009374306309146714,9585820000.0,-0.16741553698590073,2.394153720623578
7,5,2.4,-0.009374306309146714,9689496000.0,0.16741553698590073,2.394153720623578
7,6,2.4,-0.009374306309146714,9757247000.0,1.1267317506861378,2.1190742228614248
7,7,2.4,-0.009374306309146714,9825271000.0,0.8208483439816049,2.25526228988618
