FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,1,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,2,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,3,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,4,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,5,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,6,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,7,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,8,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,9,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,10,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,11,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,12,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,13,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,14,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,15,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,16,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,17,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,18,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,19,4.725,0.011717882886433393,0.0,4.091970032881472,2.3625000000000003
1,0,2.4,-0.00859311411671782,492704450.0,0.8208483439816049,2.25526228988618
1,1,2.4,-0.00859311411671782,494769020.0,-0.4989880579626224,2.3475542417611335
1,2,2.4,-0.00859311411671782,495701440.0,-0.8208483439816049,2.25526228988618
1,3,2.4,-0.00859311411671782,502500860.0,0.8208483439816049,2.25526228988618
1,4,2.4,-0.00859311411671782,504568960.0,-0.4989880579626224,2.3475542417611335
1,5,2.4,-0.00859311411671782,510278660.0,1.1267317506861378,2.1190742228614248
1,6,2.4,-0.00859311411671782,513533950.0,-0.16741553698590073,2.394153720623578
1,7,2.4,-0.00859311411671782,516825920.0,-1.1267317506861378,2.1190742228614248
1,8,2.4,-0.00859311411671782,517129200.0,-1.1267317506861378,2.1190742228614248
1,9,2.4,-0.00859311411671782,523519330.0,1.4106846055019355,1.9416407864998737
1,10,2.4,-0.00859311411671782,524484900.0,1.4106846055019355,1.9416407864998737
1,11,2.4,-0.00859311411671782,526637700.0,0.8208483439816049,2.25526228988618
1,12,2.4,-0.00859311411671782,533121600.0,-0.8208483439816049,2.25526228988618
1,13,2.4,-0.00859311411671782,533449920.0,1.1267317506861378,2.1190742228614248
1,14,2.4,-0.00859311411671782,539987650.0,-1.1267317506861378,2.1190742228614248
1,15,2.4,-0.00859311411671782,548253200.0,1.1267317506861378,2.1190742228614248
1,16,2.4,-0.00859311411671782,554822800.0,-0.4989880579626224,2.3475542417611335
1,17,2.4,-0.00859311411671782,558266400.0,-0.4989880579626224,2.3475542417611335
1,18,2.4,-0.00859311411671782,559421200.0,-0.8208483439816049,2.25526228988618
1,19,2.4,-0.00859311411671782,572564740.0,-0.8208483439816049,2.25526228988618
2,0,2.4,-0.009374306309146714,933998600.0,0.8208483439816049,2.25526228988618
2,1,2.4,-0.00859311411671782,943876500.0,1.1267317506861378,2.1190742228614248
2,2,2.4,-0.008983710212932268,944439360.0,-1.1267317506861378,2.1190742228614248
2,3,2.4,-0.009374306309146714,945544200.0,1.1267317506861378,2.1190742228614248
2,4,2.4,-0.008983710212932268,946429700.0,-0.16741553698590073,2.394153720623578
2,5,2.4,-0.008983710212932268,952925500.0,-0.4989880579626224,2.3475542417611335
2,6,2.4,-0.00859311411671782,962155260.0,0.8208483439816049,2.25526228988618
2,7,2.4,-0.00859311411671782,981266300.0,1.6671800891015933,1.7264155208127627
2,8,2.4,-0.008983710212932268,981485250.0,-0.16741553698590073,2.394153720623578
2,9,2.4,-0.00859311411671782,992957630.0,1.6671800891015933,1.7264155208127627
2,10,2.4,-0.00859311411671782,993181600.0,1.4106846055019355,1.9416407864998737
2,11,2.4,-0.008983710212932268,994949300.0,-0.8208483439816049,2.25526228988618
2,12,2.4,-0.008983710212932268,997724200.0,-0.4989880579626224,2.3475542417611335
2,13,2.4,-0.008983710212932268,1004688450.0,-0.8208483439816049,2.25526228988618
2,14,2.4,-0.008983710212932268,1019853500.0,-0.4989880579626224,2.3475542417611335
2,15,2.4,-0.00859311411671782,1028632960.0,1.1267317506861378,2.1190742228614248
2,16,2.4,-0.00859311411671782,1035118900.0,1.6671800891015933,1.7264155208127627
2,17,2.4,-0.00859311411671782,1040795800.0,1.1267317506861378,2.1190742228614248
2,18,2.4,-0.00859311411671782,1047504800.0,1.4106846055019355,1.9416407864998737
2,19,2.4,-0.00859311411671782,1072572000.0,1.4106846055019355,1.9416407864998737
3,0,2.4,-0.008983710212932268,1723154400.0,-0.8208483439816049,2.25526228988618
3,1,2.4,-0.008983710212932268,1749525200.0,0.16741553698590073,2.394153720623578
3,2,2.4,-0.008983710212932268,1755329900.0,0.8208483439816049,2.25526228988618
3,3,2.4,-0.008983710212932268,1814345200.0,0.4989880579626224,2.3475542417611335
3,4,2.4,-0.008983710212932268,1815267200.0,0.8208483439816049,2.25526228988618
3,5,2.4,-0.008983710212932268,1845992200.0,0.16741553698590073,2.394153720623578
3,6,2.4,-0.008983710212932268,1868301400.0,0.8208483439816049,2.25526228988618
3,7,2.4,-0.008983710212932268,1873238300.0,-0.4989880579626224,2.3475542417611335
3,8,2.4,-0.008983710212932268,1887227100.0,-0.16741553698590073,2.394153720623578
3,9,2.4,-0.008983710212932268,1897344500.0,0.4989880579626224,2.3475542417611335
3,10,2.4,-0.008983710212932268,1909769200.0,-0.4989880579626224,2.3475542417611335
3,11,2.4,-0.008983710212932268,1952909800.0,-0.16741553698590073,2.394153720623578
3,12,2.4,-0.008983710212932268,1967756000.0,-0.4989880579626224,2.3475542417611335
3,13,2.4,-0.008983710212932268,2010470100.0,0.4989880579626224,2.3475542417611335
3,14,2.4,-0.008983710212932268,2017116200.0,0.16741553698590073,2.394153720623578
3,15,2.4,-0.008983710212932268,2039616300.0,0.4989880579626224,2.3475542417611335
3,16,2.4,-0.008983710212932268,2069309300.0,0.16741553698590073,2.394153720623578
3,17,2.4,-0.008983710212932268,2070986200.0,-0.16741553698590073,2.394153720623578
3,18,2.4,-0.008983710212932268,2094057300.0,-0.16741553698590073,2.394153720623578
3,19,2.4,-0.008983710212932268,2129410000.0,0.16741553698590073,2.394153720623578
4,0,2.4,-0.009374306309146714,2040515100.0,0.16741553698590073,2.394153720623578
4,1,2.4,-0.009374306309146714,2043035100.0,1.1267317506861378,2.1190742228614248
4,2,2.4,-0.009374306309146714,2054357500.0,1.4106846055019355,1.9416407864998737
4,3,2.4,-0.009374306309146714,2054361100.0,0.16741553698590073,2.394153720623578
4,4,2.4,-0.009374306309146714,2060289500.0,1.4106846055019355,1.9416407864998737
4,5,2.4,-0.009374306309146714,2064783400.0,1.1267317506861378,2.1190742228614248
4,6,2.4,-0.009374306309146714,2102732800.0,0.4989880579626224,2.3475542417611335
4,7,2.4,-0.009374306309146714,2122508300.0,0.4989880579626224,2.3475542417611335
4,8,2.4,-0.009374306309146714,2165769200.0,0.16741553698590073,2.394153720623578
4,9,2.4,-0.009374306309146714,2170623000.0,0.16741553698590073,2.394153720623578
4,10,2.4,-0.009374306309146714,2232845800.0,1.1267317506861378,2.1190742228614248
4,11,2.4,-0.009374306309146714,2244619800.0,1.1267317506861378,2.1190742228614248
4,12,2.4,-0.009374306309146714,2249830400.0,0.8208483439816049,2.25526228988618
4,13,2.4,-0.009374306309146714,2266462200.0,0.8208483439816049,2.25526228988618
4,14,2.4,-0.009374306309146714,2292930600.0,0.4989880579626224,2.3475542417611335
4,15,2.4,-0.009374306309146714,2303629800.0,0.4989880579626224,2.3475542417611335
4,16,2.4,-0.009374306309146714,2303636000.0,1.1267317506861378,2.1190742228614248
4,17,2.4,-0.009374306309146714,2363479600.0,0.4989880579626224,2.3475542417611335
4,18,2.4,-0.009374306309146714,2385326000.0,0.8208483439816049,2.25526228988618
4,19,2.4,-0.009374306309146714,2391170000.0,0.8208483439816049,2.25526228988618
5,0,2.4,-0.008983710212932268,1506482700.0,0.4989880579626224,2.3475542417611335
5,1,2.4,-0.008983710212932268,1555644200.0,1.4106846055019355,1.9416407864998737
5,2,2.4,-0.008983710212932268,1569210900.0,0.8208483439816049,2.25526228988618
5,3,2.4,-0.008983710212932268,1596044300.0,1.4106846055019355,1.9416407864998737
5,4,2.4,-0.008983710212932268,1605980200.0,0.16741553698590073,2.394153720623578
5,5,2.4,-0.008983710212932268,1622111500.0,1.1267317506861378,2.1190742228614248
5,6,2.4,-0.008983710212932268,1640172000.0,1.4106846055019355,1.9416407864998737
5,7,2.4,-0.008983710212932268,1651242000.0,0.16741553698590073,2.394153720623578
5,8,2.4,-0.008983710212932268,1654185000.0,0.4989880579626224,2.3475542417611335
5,9,2.4,-0.008983710212932268,1654879000.0,0.8208483439816049,2.25526228988618
5,10,2.4,-0.008983710212932268,1686327800.0,1.1267317506861378,2.1190742228614248
5,11,2.4,-0.008983710212932268,1687617000.0,0.16741553698590073,2.394153720623578
5,12,2.4,-0.008983710212932268,1721997000.0,0.4989880579626224,2.3475542417611335
5,13,2.4,-0.008983710212932268,1774014500.0,1.1267317506861378,2.1190742228614248
5,14,2.4,-0.008983710212932268,1778940400.0,0.8208483439816049,2.25526228988618
5,15,2.4,-0.008983710212932268,1796564000.0,1.1267317506861378,2.1190742228614248
5,16,2.4,-0.008983710212932268,1801939500.0,0.4989880579626224,2.3475542417611335
5,17,2.4,-0.008983710212932268,1825296600.0,0.8208483439816049,2.25526228988618
5,18,2.4,-0.008983710212932268,1825750500.0,0.4989880579626224,2.3475542417611335
5,19,2.4,-0.008983710212932268,1868861700.0,0.8208483439816049,2.25526228988618
6,0,2.4,-0.009374306309146714,2043254300.0,-0.4989880579626224,2.3475542417611335
6,1,2.4,-0.009374306309146714,2118650400.0,1.1267317506861378,2.1190742228614248
6,2,2.4,-0.009374306309146714,2152098300.0,0.4989880579626224,2.3475542417611335
6,3,2.4,-0.009374306309146714,2153976800.0,1.1267317506861378,2.1190742228614248
6,4,2.4,-0.009374306309146714,2168775700.0,0.4989880579626224,2.3475542417611335
6,5,2.4,-0.009374306309146714,2211443200.0,0.8208483439816049,2.25526228988618
6,6,2.4,-0.009374306309146714,2235213300.0,1.1267317506861378,2.1190742228614248
6,7,2.4,-0.009374306309146714,2244268500.0,0.8208483439816049,2.25526228988618
6,8,2.4,-0.009374306309146714,2248393200.0,-0.16741553698590073,2.394153720623578
6,9,2.4,-0.009374306309146714,2267033600.0,-0.16741553698590073,2.394153720623578
6,10,2.4,-0.009374306309146714,2298138000.0,0.16741553698590073,2.394153720623578
6,11,2.4,-0.009374306309146714,2305249300.0,0.16741553698590073,2.394153720623578
6,12,2.4,-0.009374306309146714,2348471800.0,-0.16741553698590073,2.394153720623578
6,13,2.4,-0.009374306309146714,2423632000.0,0.8208483439816049,2.25526228988618
6,14,2.4,-0.009374306309146714,2435166200.0,0.8208483439816049,2.25526228988618
6,15,2.4,-0.009374306309146714,2448234000.0,0.4989880579626224,2.3475542417611335
6,16,2.4,-0.009374306309146714,2457260000.0,0.4989880579626224,2.3475542417611335
6,17,2.4,-0.009374306309146714,2493849000.0,0.16741553698590073,2.394153720623578
6,18,2.4,-0.009374306309146714,2496350200.0,0.16741553698590073,2.394153720623578
6,19,2.4,-0.009374306309146714,2555386400.0,0.4989880579626224,2.3475542417611335
7,0,2.4,-0.009374306309146714,1912181200.0,0.4989880579626224,2.3475542417611335
7,1,2.4,-0.008983710212932268,1914389500.0,-0.4989880579626224,2.3475542417611335
7,2,2.4,-0.008983710212932268,1915470300.0,-0.4989880579626224,2.3475542417611335
7,3,2.4,-0.009374306309146714,1931237400.0,0.8208483439816049,2.25526228988618
7,4,2.4,-0.009374306309146714,1960900100.0,0.8208483439816049,2.25526228988618
7,5,2.4,-0.008983710212932268,1967252200.0,0.4989880579626224,2.3475542417611335
7,6,2.4,-0.008983710212932268,1982437900.0,0.8208483439816049,2.25526228988618
7,7,2.4,-0.009374306309146714,1984153600.0,0.4989880579626224,2.3475542417611335
7,8,2.4,-0.008983710212932268,2016057300.0,0.16741553698590073,2.394153720623578
