FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,1,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,2,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,3,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,4,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,5,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,6,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,7,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,8,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,9,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,10,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,11,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,12,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,13,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,14,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,15,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,16,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,17,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,18,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,19,4.725,0.011717882886433393,0.0,4.091970032881472,2.3625000000000003
1,0,2.4,-0.011717882886433393,3028660200.0,-0.8208483439816049,2.25526228988618
1,1,2.4,-0.011717882886433393,3105925000.0,0.8208483439816049,2.25526228988618
1,2,2.4,-0.011717882886433393,3116773400.0,0.8208483439816049,2.25526228988618
1,3,2.4,-0.011717882886433393,3132105700.0,-0.4989880579626224,2.3475542417611335
1,4,2.4,-0.011717882886433393,3152781300.0,-0.8208483439816049,2.25526228988618
1,5,2.4,-0.011717882886433393,3168338400.0,-0.16741553698590073,2.394153720623578
1,6,2.4,-0.011717882886433393,3213951000.0,-0.8208483439816049,2.25526228988618
1,7,2.4,-0.011717882886433393,3241242600.0,0.16741553698590073,2.394153720623578
1,8,2.4,-0.011717882886433393,3279526000.0,0.4989880579626224,2.3475542417611335
1,9,2.4,-0.011717882886433393,3292605000.0,-0.4989880579626224,2.3475542417611335
1,10,2.4,-0.011717882886433393,3326754800.0,0.4989880579626224,2.3475542417611335
1,11,2.4,-0.011717882886433393,3344850000.0,0.16741553698590073,2.394153720623578
1,12,2.4,-0.011717882886433393,3459310600.0,-0.4989880579626224,2.3475542417611335
1,13,2.4,-0.011717882886433393,3460621300.0,0.4989880579626224,2.3475542417611335
1,14,2.4,-0.011717882886433393,3468920800.0,-0.16741553698590073,2.394153720623578
1,15,2.4,-0.011717882886433393,3515678700.0,-0.4989880579626224,2.3475542417611335
1,16,2.4,-0.011717882886433393,3561646000.0,-0.16741553698590073,2.394153720623578
1,17,2.4,-0.011717882886433393,3584245800.0,0.16741553698590073,2.394153720623578
1,18,2.4,-0.011717882886433393,3620636700.0,0.16741553698590073,2.394153720623578
1,19,2.4,-0.011717882886433393,3667205000.0,-0.16741553698590073,2.394153720623578
2,0,2.4,-0.011717882886433393,2908387800.0,-1.1267317506861378,2.1190742228614248
2,1,2.4,-0.011717882886433393,2914993700.0,-1.6671800891015933,1.7264155208127627
2,2,2.4,-0.011717882886433393,2916899600.0,-1.4106846055019355,1.9416407864998737
2,3,2.4,-0.011717882886433393,2930518000.0,2.0784609690826525,1.2000000000000002
2,4,2.4,-0.011717882886433393,2994573300.0,-2.0784609690826525,1.2000000000000002
2,5,2.4,-0.011717882886433393,3006473700.0,-2.0784609690826525,1.2000000000000002
2,6,2.4,-0.011717882886433393,3018801700.0,-1.1267317506861378,2.1190742228614248
2,7,2.4,-0.011717882886433393,3111602400.0,-1.6671800891015933,1.7264155208127627
2,8,2.4,-0.011717882886433393,3143058000.0,-1.8912258086561327,1.47758754078158
2,9,2.4,-0.011717882886433393,3194993200.0,-1.4106846055019355,1.9416407864998737
2,10,2.4,-0.011717882886433393,3239374800.0,-1.4106846055019355,1.9416407864998737
2,11,2.4,-0.011717882886433393,3244522500.0,-1.8912258086561327,1.47758754078158
2,12,2.4,-0.011717882886433393,3249980000.0,-2.0784609690826525,1.2000000000000002
2,13,2.4,-0.011717882886433393,3254160400.0,-2.0784609690826525,1.2000000000000002
2,14,2.4,-0.011717882886433393,3314912800.0,-1.6671800891015933,1.7264155208127627
2,15,2.4,-0.011717882886433393,3337028400.0,-1.4106846055019355,1.9416407864998737
2,16,2.4,-0.011717882886433393,3421311200.0,-1.6671800891015933,1.7264155208127627
2,17,2.4,-0.011717882886433393,3426507300.0,-1.8912258086561327,1.47758754078158
2,18,2.4,-0.011717882886433393,3462136800.0,-1.8912258086561327,1.47758754078158
2,19,2.4,-0.011717882886433393,3492705500.0,-1.6671800891015933,1.7264155208127627
3,0,2.4,-0.011717882886433393,2371488000.0,-1.4106846055019355,1.9416407864998737
3,1,2.4,-0.011717882886433393,2403861500.0,2.0784609690826525,1.2000000000000002
3,2,2.4,-0.011717882886433393,2448021800.0,-1.6671800891015933,1.7264155208127627
3,3,2.4,-0.011717882886433393,2458890500.0,-1.8912258086561327,1.47758754078158
3,4,2.4,-0.011717882886433393,2519300000.0,1.8912258086561327,1.47758754078158
3,5,2.4,-0.011717882886433393,2527234000.0,1.8912258086561327,1.47758754078158
3,6,2.4,-0.011717882886433393,2702541300.0,-1.6671800891015933,1.7264155208127627
3,7,2.4,-0.011717882886433393,2705466400.0,-1.8912258086561327,1.47758754078158
3,8,2.4,-0.011717882886433393,2772571600.0,-2.0784609690826525,1.2000000000000002
3,9,2.4,-0.011717882886433393,2791201000.0,-1.6671800891015933,1.7264155208127627
3,10,2.4,-0.011717882886433393,2796559400.0,2.0784609690826525,1.2000000000000002
3,11,2.4,-0.011717882886433393,2832707600.0,2.0784609690826525,1.2000000000000002
3,12,2.4,-0.011717882886433393,2880571600.0,-1.6671800891015933,1.7264155208127627
3,13,2.4,-0.011717882886433393,2898088400.0,-2.0784609690826525,1.2000000000000002
3,14,2.4,-0.011717882886433393,2932037600.0,-1.8912258086561327,1.47758754078158
3,15,2.4,-0.011717882886433393,2970612700.0,2.0784609690826525,1.2000000000000002
3,16,2.4,-0.011717882886433393,3065492500.0,-1.8912258086561327,1.47758754078158
3,17,2.4,-0.011717882886433393,3115546000.0,-2.0784609690826525,1.2000000000000002
3,18,2.4,-0.011717882886433393,3145042400.0,-1.8912258086561327,1.47758754078158
3,19,2.4,-0.011717882886433393,3159632000.0,-2.0784609690826525,1.2000000000000002
4,0,2.4,-0.011717882886433393,2267219000.0,-1.8912258086561327,1.47758754078158
4,1,2.4,-0.011717882886433393,2288792600.0,0.8208483439816049,2.25526228988618
4,2,2.4,-0.011717882886433393,2291713000.0,2.0784609690826525,1.2000000000000002
4,3,2.4,-0.011717882886433393,2296668200.0,2.0784609690826525,1.2000000000000002
4,4,2.4,-0.011717882886433393,2303964200.0,1.6671800891015933,1.7264155208127627
4,5,2.4,-0.011717882886433393,2315899000.0,1.8912258086561327,1.47758754078158
4,6,2.4,-0.011717882886433393,2352062500.0,1.6671800891015933,1.7264155208127627
4,7,2.4,-0.011717882886433393,2363375000.0,-2.0784609690826525,1.2000000000000002
4,8,2.4,-0.011717882886433393,2367066000.0,1.8912258086561327,1.47758754078158
4,9,2.4,-0.011717882886433393,2377072600.0,1.1267317506861378,2.1190742228614248
4,10,2.4,-0.011717882886433393,2392687600.0,-2.0784609690826525,1.2000000000000002
4,11,2.4,-0.011717882886433393,2410963000.0,1.1267317506861378,2.1190742228614248
4,12,2.4,-0.011717882886433393,2490481700.0,2.0784609690826525,1.2000000000000002
4,13,2.4,-0.011717882886433393,2492217300.0,2.0784609690826525,1.2000000000000002
4,14,2.4,-0.011717882886433393,2501366800.0,1.4106846055019355,1.9416407864998737
4,15,2.4,-0.011717882886433393,2502696000.0,1.4106846055019355,1.9416407864998737
4,16,2.4,-0.011717882886433393,2545728500.0,1.8912258086561327,1.47758754078158
4,17,2.4,-0.011717882886433393,2550019000.0,1.6671800891015933,1.7264155208127627
4,18,2.4,-0.011717882886433393,2563700700.0,1.8912258086561327,1.47758754078158
4,19,2.4,-0.011717882886433393,2566902800.0,1.6671800891015933,1.7264155208127627
5,0,2.4,-0.011717882886433393,998536700.0,-2.0784609690826525,1.2000000000000002
5,1,2.4,-0.00976490240536116,999556100.0,-0.16741553698590073,2.394153720623578
5,2,2.4,-0.00976490240536116,1000198900.0,0.16741553698590073,2.394153720623578
5,3,2.4,-0.00976490240536116,1000367100.0,0.16741553698590073,2.394153720623578
5,4,2.4,-0.011717882886433393,1002878200.0,-1.6671800891015933,1.7264155208127627
5,5,2.4,-0.011717882886433393,1011749900.0,-2.0784609690826525,1.2000000000000002
5,6,2.4,-0.00976490240536116,1024063500.0,0.8208483439816049,2.25526228988618
5,7,2.4,-0.00976490240536116,1028235260.0,1.1267317506861378,2.1190742228614248
5,8,2.4,-0.011717882886433393,1030084600.0,-1.8912258086561327,1.47758754078158
5,9,2.4,-0.011717882886433393,1042354200.0,-1.8912258086561327,1.47758754078158
5,10,2.4,-0.00976490240536116,1055113700.0,0.8208483439816049,2.25526228988618
5,11,2.4,-0.00976490240536116,1059182850.0,1.1267317506861378,2.1190742228614248
5,12,2.4,-0.00976490240536116,1085707000.0,0.16741553698590073,2.394153720623578
5,13,2.4,-0.00976490240536116,1085786100.0,0.16741553698590073,2.394153720623578
5,14,2.4,-0.00976490240536116,1089154300.0,1.1267317506861378,2.1190742228614248
5,15,2.4,-0.00976490240536116,1094306000.0,0.4989880579626224,2.3475542417611335
5,16,2.4,-0.00976490240536116,1105292500.0,0.4989880579626224,2.3475542417611335
5,17,2.4,-0.00976490240536116,1125558500.0,0.8208483439816049,2.25526228988618
5,18,2.4,-0.00976490240536116,1136433700.0,0.8208483439816049,2.25526228988618
5,19,2.4,-0.00976490240536116,1145743400.0,0.4989880579626224,2.3475542417611335
6,0,2.4,-0.011717882886433393,3302816800.0,1.8912258086561327,1.47758754078158
6,1,2.4,-0.011717882886433393,3307175400.0,1.4106846055019355,1.9416407864998737
6,2,2.4,-0.011717882886433393,3368242200.0,1.6671800891015933,1.7264155208127627
6,3,2.4,-0.011717882886433393,3428817000.0,0.8208483439816049,2.25526228988618
6,4,2.4,-0.011717882886433393,3465043000.0,0.16741553698590073,2.394153720623578
6,5,2.4,-0.011717882886433393,3473881000.0,0.16741553698590073,2.394153720623578
6,6,2.4,-0.011717882886433393,3485346800.0,1.4106846055019355,1.9416407864998737
6,7,2.4,-0.011717882886433393,3511570400.0,0.8208483439816049,2.25526228988618
6,8,2.4,-0.011717882886433393,3517354000.0,1.6671800891015933,1.7264155208127627
6,9,2.4,-0.011717882886433393,3580355600.0,0.4989880579626224,2.3475542417611335
6,10,2.4,-0.011717882886433393,3600554000.0,0.4989880579626224,2.3475542417611335
6,11,2.4,-0.011717882886433393,3644785700.0,1.6671800891015933,1.7264155208127627
6,12,2.4,-0.011717882886433393,3712979500.0,1.1267317506861378,2.1190742228614248
6,13,2.4,-0.011717882886433393,3788809200.0,1.4106846055019355,1.9416407864998737
6,14,2.4,-0.011717882886433393,3798401000.0,0.4989880579626224,2.3475542417611335
6,15,2.4,-0.011717882886433393,3804605400.0,1.1267317506861378,2.1190742228614248
6,16,2.4,-0.011717882886433393,3851378700.0,1.4106846055019355,1.9416407864998737
6,17,2.4,-0.011717882886433393,3885465600.0,0.8208483439816049,2.25526228988618
6,18,2.4,-0.011717882886433393,3914524700.0,0.8208483439816049,2.25526228988618
6,19,2.4,-0.011717882886433393,3980639200.0,1.1267317506861378,2.1190742228614248
7,0,2.4,-0.00976490240536116,1463557400.0,1.1267317506861378,2.1190742228614248
7,1,2.4,-0.00976490240536116,1477951200.0,0.16741553698590073,2.394153720623578
7,2,2.4,-0.00976490240536116,1485303300.0,1.1267317506861378,2.1190742228614248
7,3,2.4,-0.00976490240536116,1490774800.0,0.4989880579626224,2.3475542417611335
7,4,2.4,-0.00976490240536116,1534780700.0,0.16741553698590073,2.394153720623578
7,5,2.4,-0.00976490240536116,1548240600.0,0.4989880579626224,2.3475542417611335
7,6,2.4,-0.00976490240536116,1555476200.0,1.4106846055019355,1.9416407864998737
7,7,2.4,-0.00976490240536116,1556125200.0,1.4106846055019355,1.9416407864998737
