FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,1,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,2,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,3,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,4,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,5,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,6,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,7,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,8,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,9,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,10,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,11,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,12,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,13,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,14,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,15,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,16,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,17,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,18,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,19,4.725,0.011717882886433393,0.0,4.091970032881472,2.3625000000000003
1,0,2.4,-0.009374306309146714,3976253400.0,-0.16741553698590073,2.394153720623578
1,1,2.4,-0.009374306309146714,3989834800.0,0.16741553698590073,2.394153720623578
1,2,2.4,-0.009374306309146714,4026721800.0,0.16741553698590073,2.394153720623578
1,3,2.4,-0.009374306309146714,4093017000.0,-1.4106846055019355,1.9416407864998737
1,4,2.4,-0.009374306309146714,4151320000.0,-0.8208483439816049,2.25526228988618
1,5,2.4,-0.009374306309146714,4205422600.0,-0.8208483439816049,2.25526228988618
1,6,2.4,-0.009374306309146714,4209300500.0,-1.1267317506861378,2.1190742228614248
1,7,2.4,-0.009374306309146714,4226512400.0,-1.1267317506861378,2.1190742228614248
1,8,2.4,-0.009374306309146714,4351549400.0,-0.16741553698590073,2.394153720623578
1,9,2.4,-0.009374306309146714,4408266000.0,-0.4989880579626224,2.3475542417611335
1,10,2.4,-0.009374306309146714,4411682000.0,-0.16741553698590073,2.394153720623578
1,11,2.4,-0.009374306309146714,4474430500.0,-0.4989880579626224,2.3475542417611335
1,12,2.4,-0.009374306309146714,4531580000.0,-1.1267317506861378,2.1190742228614248
1,13,2.4,-0.009374306309146714,4537619500.0,-1.1267317506861378,2.1190742228614248
1,14,2.4,-0.009374306309146714,4543457000.0,-0.16741553698590073,2.394153720623578
1,15,2.4,-0.009374306309146714,4642275000.0,-0.8208483439816049,2.25526228988618
1,16,2.4,-0.009374306309146714,4671556000.0,-0.8208483439816049,2.25526228988618
1,17,2.4,-0.009374306309146714,4759617000.0,-0.4989880579626224,2.3475542417611335
1,18,2.4,-0.009374306309146714,4782856700.0,-0.4989880579626224,2.3475542417611335
1,19,2.4,-0.009374306309146714,4824954000.0,-0.8208483439816049,2.25526228988618
2,0,2.4,-0.008983710212932268,979742850.0,1.6671800891015933,1.7264155208127627
2,1,2.4,-0.008983710212932268,988279550.0,1.6671800891015933,1.7264155208127627
2,2,2.4,-0.008983710212932268,1011117300.0,0.16741553698590073,2.394153720623578
2,3,2.4,-0.008983710212932268,1011620740.0,1.4106846055019355,1.9416407864998737
2,4,2.4,-0.008983710212932268,1011785860.0,1.1267317506861378,2.1190742228614248
2,5,2.4,-0.008983710212932268,1017753340.0,0.16741553698590073,2.394153720623578
2,6,2.4,-0.008983710212932268,1064732700.0,1.1267317506861378,2.1190742228614248
2,7,2.4,-0.008983710212932268,1071201660.0,1.4106846055019355,1.9416407864998737
2,8,2.4,-0.008983710212932268,1098956200.0,0.8208483439816049,2.25526228988618
2,9,2.4,-0.008983710212932268,1101046800.0,0.4989880579626224,2.3475542417611335
2,10,2.4,-0.008983710212932268,1102145700.0,0.4989880579626224,2.3475542417611335
2,11,2.4,-0.008983710212932268,1108889100.0,1.4106846055019355,1.9416407864998737
2,12,2.4,-0.008983710212932268,1120972500.0,0.8208483439816049,2.25526228988618
2,13,2.4,-0.008983710212932268,1129809800.0,1.4106846055019355,1.9416407864998737
2,14,2.4,-0.008983710212932268,1147479000.0,0.4989880579626224,2.3475542417611335
2,15,2.4,-0.008983710212932268,1147752100.0,1.1267317506861378,2.1190742228614248
2,16,2.4,-0.008983710212932268,1176406300.0,1.1267317506861378,2.1190742228614248
2,17,2.4,-0.008983710212932268,1195456500.0,0.8208483439816049,2.25526228988618
2,18,2.4,-0.008983710212932268,1203191000.0,0.8208483439816049,2.25526228988618
2,19,2.4,-0.008983710212932268,1205556400.0,1.1267317506861378,2.1190742228614248
3,0,2.4,-0.011327286790218946,2625894400.0,0.8208483439816049,2.25526228988618
3,1,2.4,-0.011327286790218946,2668610600.0,1.1267317506861378,2.1190742228614248
3,2,2.4,-0.011327286790218946,2674612200.0,-0.4989880579626224,2.3475542417611335
3,3,2.4,-0.011327286790218946,2678387200.0,-0.16741553698590073,2.394153720623578
3,4,2.4,-0.011327286790218946,2704948200.0,1.1267317506861378,2.1190742228614248
3,5,2.4,-0.011327286790218946,2707001900.0,-0.16741553698590073,2.394153720623578
3,6,2.4,-0.011327286790218946,2717109200.0,0.4989880579626224,2.3475542417611335
3,7,2.4,-0.011327286790218946,2753431000.0,-0.4989880579626224,2.3475542417611335
3,8,2.4,-0.011327286790218946,2782123000.0,0.8208483439816049,2.25526228988618
3,9,2.4,-0.011327286790218946,2824600600.0,1.1267317506861378,2.1190742228614248
3,10,2.4,-0.011327286790218946,2885979100.0,0.4989880579626224,2.3475542417611335
3,11,2.4,-0.011327286790218946,2952338400.0,0.16741553698590073,2.394153720623578
3,12,2.4,-0.011327286790218946,2955063800.0,-0.16741553698590073,2.394153720623578
3,13,2.4,-0.011327286790218946,2961086500.0,0.8208483439816049,2.25526228988618
3,14,2.4,-0.011327286790218946,2965127200.0,-0.16741553698590073,2.394153720623578
3,15,2.4,-0.011327286790218946,3001633800.0,0.16741553698590073,2.394153720623578
3,16,2.4,-0.011327286790218946,3015969800.0,0.8208483439816049,2.25526228988618
3,17,2.4,-0.011327286790218946,3060827600.0,0.4989880579626224,2.3475542417611335
3,18,2.4,-0.011327286790218946,3120153600.0,0.4989880579626224,2.3475542417611335
3,19,2.4,-0.011327286790218946,3121553400.0,0.16741553698590073,2.394153720623578
4,0,2.4,-0.00976490240536116,2065118000.0,0.8208483439816049,2.25526228988618
4,1,2.4,-0.008983710212932268,2185524200.0,-0.16741553698590073,2.394153720623578
4,2,2.4,-0.008983710212932268,2186880000.0,-0.8208483439816049,2.25526228988618
4,3,2.4,-0.008983710212932268,2190362600.0,-0.16741553698590073,2.394153720623578
4,4,2.4,-0.008983710212932268,2201387800.0,-0.8208483439816049,2.25526228988618
4,5,2.4,-0.008983710212932268,2266425300.0,-0.4989880579626224,2.3475542417611335
4,6,2.4,-0.008983710212932268,2273734100.0,-1.4106846055019355,1.9416407864998737
4,7,2.4,-0.008983710212932268,2275815000.0,-0.4989880579626224,2.3475542417611335
4,8,2.4,-0.008983710212932268,2283411700.0,-1.4106846055019355,1.9416407864998737
4,9,2.4,-0.008983710212932268,2298720000.0,-0.16741553698590073,2.394153720623578
4,10,2.4,-0.008983710212932268,2333111800.0,-1.1267317506861378,2.1190742228614248
4,11,2.4,-0.008983710212932268,2346086100.0,-1.1267317506861378,2.1190742228614248
4,12,2.4,-0.008983710212932268,2369913300.0,-1.4106846055019355,1.9416407864998737
4,13,2.4,-0.008983710212932268,2489628700.0,-0.4989880579626224,2.3475542417611335
4,14,2.4,-0.008983710212932268,2492925000.0,-0.4989880579626224,2.3475542417611335
4,15,2.4,-0.008983710212932268,2501706000.0,-0.8208483439816049,2.25526228988618
4,16,2.4,-0.008983710212932268,2509561900.0,-0.8208483439816049,2.25526228988618
4,17,2.4,-0.008983710212932268,2538056700.0,-1.1267317506861378,2.1190742228614248
4,18,2.4,-0.008983710212932268,2542610400.0,-1.1267317506861378,2.1190742228614248
4,19,2.4,-0.008983710212932268,2615020000.0,-0.8208483439816049,2.25526228988618
5,0,2.4,-0.009374306309146714,2085681700.0,0.16741553698590073,2.394153720623578
5,1,2.4,-0.009374306309146714,2096825300.0,-0.16741553698590073,2.394153720623578
5,2,2.4,-0.009374306309146714,2117317100.0,-0.4989880579626224,2.3475542417611335
5,3,2.4,-0.008983710212932268,2132393200.0,-0.8208483439816049,2.25526228988618
5,4,2.4,-0.008983710212932268,2157923600.0,-0.8208483439816049,2.25526228988618
5,5,2.4,-0.008983710212932268,2158423000.0,0.16741553698590073,2.394153720623578
5,6,2.4,-0.009374306309146714,2170721500.0,-0.16741553698590073,2.394153720623578
5,7,2.4,-0.008983710212932268,2190329600.0,-0.16741553698590073,2.394153720623578
5,8,2.4,-0.008983710212932268,2190550000.0,0.4989880579626224,2.3475542417611335
5,9,2.4,-0.008983710212932268,2205427700.0,0.4989880579626224,2.3475542417611335
5,10,2.4,-0.008983710212932268,2260900900.0,0.16741553698590073,2.394153720623578
5,11,2.4,-0.008983710212932268,2274462700.0,-0.4989880579626224,2.3475542417611335
5,12,2.4,-0.008983710212932268,2285605400.0,-0.4989880579626224,2.3475542417611335
5,13,2.4,-0.008983710212932268,2294748700.0,-0.16741553698590073,2.394153720623578
5,14,2.4,-0.008983710212932268,2298711000.0,0.4989880579626224,2.3475542417611335
5,15,2.4,-0.008983710212932268,2373186000.0,-0.4989880579626224,2.3475542417611335
5,16,2.4,-0.008983710212932268,2390841900.0,0.16741553698590073,2.394153720623578
5,17,2.4,-0.008983710212932268,2418312400.0,-0.16741553698590073,2.394153720623578
5,18,2.4,-0.008983710212932268,2426826200.0,0.16741553698590073,2.394153720623578
5,19,2.4,-0.008983710212932268,2454978600.0,-0.16741553698590073,2.394153720623578
6,0,2.4,-0.008983710212932268,1256873500.0,-0.16741553698590073,2.394153720623578
6,1,2.4,-0.009374306309146714,1269275800.0,0.8208483439816049,2.25526228988618
6,2,2.4,-0.008983710212932268,1282701300.0,-0.4989880579626224,2.3475542417611335
6,3,2.4,-0.008983710212932268,1286549000.0,0.16741553698590073,2.394153720623578
6,4,2.4,-0.008983710212932268,1288077800.0,0.4989880579626224,2.3475542417611335
6,5,2.4,-0.009374306309146714,1289273500.0,-0.16741553698590073,2.394153720623578
6,6,2.4,-0.008983710212932268,1300745200.0,-0.4989880579626224,2.3475542417611335
6,7,2.4,-0.009374306309146714,1305981600.0,0.16741553698590073,2.394153720623578
6,8,2.4,-0.009374306309146714,1309486700.0,0.16741553698590073,2.394153720623578
6,9,2.4,-0.009374306309146714,1316491100.0,0.4989880579626224,2.3475542417611335
6,10,2.4,-0.008983710212932268,1317417000.0,0.16741553698590073,2.394153720623578
6,11,2.4,-0.009374306309146714,1318785800.0,-0.16741553698590073,2.394153720623578
6,12,2.4,-0.008983710212932268,1344715800.0,-0.16741553698590073,2.394153720623578
6,13,2.4,-0.009374306309146714,1347914000.0,-0.16741553698590073,2.394153720623578
6,14,2.4,-0.009374306309146714,1350743000.0,0.4989880579626224,2.3475542417611335
6,15,2.4,-0.008983710212932268,1354455000.0,-0.16741553698590073,2.394153720623578
6,16,2.4,-0.008983710212932268,1356341800.0,0.16741553698590073,2.394153720623578
6,17,2.4,-0.009374306309146714,1387114600.0,0.4989880579626224,2.3475542417611335
6,18,2.4,-0.009374306309146714,1404499700.0,0.16741553698590073,2.394153720623578
6,19,2.4,-0.009374306309146714,1405732500.0,0.16741553698590073,2.394153720623578
7,0,2.4,-0.011327286790218946,1227385900.0,1.1267317506861378,2.1190742228614248
7,1,2.4,-0.011327286790218946,1238335500.0,0.4989880579626224,2.3475542417611335
7,2,2.4,-0.011327286790218946,1243030000.0,0.4989880579626224,2.3475542417611335
7,3,2.4,-0.011327286790218946,1243441200.0,0.16741553698590073,2.394153720623578
7,4,2.4,-0.011327286790218946,1243537400.0,1.1267317506861378,2.1190742228614248
7,5,2.4,-0.011327286790218946,1295957000.0,0.8208483439816049,2.25526228988618
7,6,2.4,-0.011327286790218946,1304825900.0,0.16741553698590073,2.394153720623578
7,7,2.4,-0.011327286790218946,1343867900.0,0.16741553698590073,2.394153720623578
