FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,1,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,2,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,3,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,4,1.575,-0.003905960962144464,0.0,-0.739417711387778,1.39064245875281
0,5,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,6,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,7,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,8,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,9,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,10,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,11,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,12,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,13,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,14,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,15,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,16,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,17,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,18,1.575,-0.003905960962144464,0.0,-0.5386817257379282,1.4800158777378056
0,19,4.725,0.011717882886433393,0.0,4.091970032881472,2.3625000000000003
1,0,2.4,-0.011717882886433393,999232500.0,0.4989880579626224,2.3475542417611335
1,1,2.4,-0.011717882886433393,1015017500.0,1.4106846055019355,1.9416407864998737
1,2,2.4,-0.011717882886433393,1027543040.0,1.1267317506861378,2.1190742228614248
1,3,2.4,-0.011717882886433393,1031885800.0,1.4106846055019355,1.9416407864998737
1,4,2.4,-0.011717882886433393,1032391700.0,1.1267317506861378,2.1190742228614248
1,5,2.4,-0.011717882886433393,1036847100.0,0.8208483439816049,2.25526228988618
1,6,2.4,-0.011717882886433393,1041600500.0,0.16741553698590073,2.394153720623578
1,7,2.4,-0.011717882886433393,1051174900.0,0.16741553698590073,2.394153720623578
1,8,2.4,-0.011717882886433393,1084805100.0,0.16741553698590073,2.394153720623578
1,9,2.4,-0.011717882886433393,1105389600.0,0.4989880579626224,2.3475542417611335
1,10,2.4,-0.011717882886433393,1133982700.0,0.8208483439816049,2.25526228988618
1,11,2.4,-0.011717882886433393,1137223700.0,0.4989880579626224,2.3475542417611335
1,12,2.4,-0.011717882886433393,1142837200.0,1.1267317506861378,2.1190742228614248
1,13,2.4,-0.011717882886433393,1145449500.0,1.1267317506861378,2.1190742228614248
1,14,2.4,-0.011717882886433393,1174579200.0,0.8208483439816049,2.25526228988618
1,15,2.4,-0.011717882886433393,1184231400.0,1.1267317506861378,2.1190742228614248
1,16,2.4,-0.011717882886433393,1194680300.0,0.4989880579626224,2.3475542417611335
1,17,2.4,-0.011717882886433393,1205862400.0,0.4989880579626224,2.3475542417611335
1,18,2.4,-0.011717882886433393,1227146200.0,0.8208483439816049,2.25526228988618
1,19,2.4,-0.011717882886433393,1241393200.0,0.8208483439816049,2.25526228988618
2,0,2.4,-0.010546094597790052,1021610500.0,1.6671800891015933,1.7264155208127627
2,1,2.4,-0.010546094597790052,1028450800.0,0.8208483439816049,2.25526228988618
2,2,2.4,-0.010546094597790052,1047842300.0,0.16741553698590073,2.394153720623578
2,3,2.4,-0.010546094597790052,1061683200.0,0.8208483439816049,2.25526228988618
2,4,2.4,-0.010546094597790052,1063535600.0,0.16741553698590073,2.394153720623578
2,5,2.4,-0.010546094597790052,1079098900.0,0.4989880579626224,2.3475542417611335
2,6,2.4,-0.010546094597790052,1104020500.0,0.4989880579626224,2.3475542417611335
2,7,2.4,-0.010546094597790052,1106595300.0,1.4106846055019355,1.9416407864998737
2,8,2.4,-0.010546094597790052,1109022200.0,0.16741553698590073,2.394153720623578
2,9,2.4,-0.010546094597790052,1111910900.0,1.1267317506861378,2.1190742228614248
2,10,2.4,-0.010546094597790052,1124138000.0,1.4106846055019355,1.9416407864998737
2,11,2.4,-0.010546094597790052,1138207700.0,1.1267317506861378,2.1190742228614248
2,12,2.4,-0.010546094597790052,1167504900.0,1.4106846055019355,1.9416407864998737
2,13,2.4,-0.010546094597790052,1197605900.0,0.4989880579626224,2.3475542417611335
2,14,2.4,-0.010546094597790052,1198616600.0,0.8208483439816049,2.25526228988618
2,15,2.4,-0.010546094597790052,1206360000.0,0.4989880579626224,2.3475542417611335
2,16,2.4,-0.010546094597790052,1216610300.0,0.8208483439816049,2.25526228988618
2,17,2.4,-0.010546094597790052,1229662700.0,1.1267317506861378,2.1190742228614248
2,18,2.4,-0.010546094597790052,1238883300.0,1.1267317506861378,2.1190742228614248
2,19,2.4,-0.010546094597790052,1264690200.0,0.8208483439816049,2.25526228988618
3,0,2.4,-0.010546094597790052,1668741600.0,1.6671800891015933,1.7264155208127627
3,1,2.4,-0.010546094597790052,1689220600.0,0.16741553698590073,2.394153720623578
3,2,2.4,-0.010546094597790052,1700549600.0,1.6671800891015933,1.7264155208127627
3,3,2.4,-0.010546094597790052,1714677800.0,0.4989880579626224,2.3475542417611335
3,4,2.4,-0.010546094597790052,1749222400.0,0.8208483439816049,2.25526228988618
3,5,2.4,-0.010546094597790052,1753953300.0,0.16741553698590073,2.394153720623578
3,6,2.4,-0.010546094597790052,1774279200.0,1.1267317506861378,2.1190742228614248
3,7,2.4,-0.010546094597790052,1792739300.0,1.4106846055019355,1.9416407864998737
3,8,2.4,-0.010546094597790052,1812762600.0,0.16741553698590073,2.394153720623578
3,9,2.4,-0.010546094597790052,1815833100.0,0.4989880579626224,2.3475542417611335
3,10,2.4,-0.010546094597790052,1860986900.0,1.4106846055019355,1.9416407864998737
3,11,2.4,-0.010546094597790052,1878062100.0,1.1267317506861378,2.1190742228614248
3,12,2.4,-0.010546094597790052,1914098200.0,1.4106846055019355,1.9416407864998737
3,13,2.4,-0.010546094597790052,1921741800.0,0.8208483439816049,2.25526228988618
3,14,2.4,-0.010546094597790052,1935256600.0,0.4989880579626224,2.3475542417611335
3,15,2.4,-0.010546094597790052,1970786300.0,0.4989880579626224,2.3475542417611335
3,16,2.4,-0.010546094597790052,1991782400.0,1.1267317506861378,2.1190742228614248
3,17,2.4,-0.010546094597790052,1993703400.0,0.8208483439816049,2.25526228988618
3,18,2.4,-0.010546094597790052,2028205000.0,1.1267317506861378,2.1190742228614248
3,19,2.4,-0.010546094597790052,2054293000.0,0.8208483439816049,2.25526228988618
4,0,2.4,-0.011717882886433393,950011900.0,1.4106846055019355,1.9416407864998737
4,1,2.4,-0.011717882886433393,950696960.0,-0.16741553698590073,2.394153720623578
4,2,2.4,-0.011717882886433393,966970400.0,-0.16741553698590073,2.394153720623578
4,3,2.4,-0.011717882886433393,968022000.0,1.1267317506861378,2.1190742228614248
4,4,2.4,-0.011717882886433393,995790850.0,0.4989880579626224,2.3475542417611335
4,5,2.4,-0.011717882886433393,1002817540.0,1.4106846055019355,1.9416407864998737
4,6,2.4,-0.011717882886433393,1004680200.0,-0.16741553698590073,2.394153720623578
4,7,2.4,-0.011717882886433393,1006157800.0,0.16741553698590073,2.394153720623578
4,8,2.4,-0.011717882886433393,1008052200.0,1.1267317506861378,2.1190742228614248
4,9,2.4,-0.011717882886433393,1021739000.0,1.4106846055019355,1.9416407864998737
4,10,2.4,-0.011717882886433393,1032234000.0,0.4989880579626224,2.3475542417611335
4,11,2.4,-0.011717882886433393,1056675840.0,0.16741553698590073,2.394153720623578
4,12,2.4,-0.011717882886433393,1077434400.0,1.1267317506861378,2.1190742228614248
4,13,2.4,-0.011717882886433393,1080576000.0,0.16741553698590073,2.394153720623578
4,14,2.4,-0.011717882886433393,1081116700.0,0.8208483439816049,2.25526228988618
4,15,2.4,-0.011717882886433393,1082363900.0,0.8208483439816049,2.25526228988618
4,16,2.4,-0.011717882886433393,1091506200.0,1.1267317506861378,2.1190742228614248
4,17,2.4,-0.011717882886433393,1107855400.0,0.4989880579626224,2.3475542417611335
4,18,2.4,-0.011717882886433393,1120649200.0,0.4989880579626224,2.3475542417611335
4,19,2.4,-0.011717882886433393,1132861400.0,0.8208483439816049,2.25526228988618
5,0,2.4,-0.011717882886433393,994527200.0,1.8912258086561327,1.47758754078158
5,1,2.4,-0.011717882886433393,1049587700.0,0.4989880579626224,2.3475542417611335
5,2,2.4,-0.011717882886433393,1078171600.0,1.1267317506861378,2.1190742228614248
5,3,2.4,-0.011717882886433393,1079751700.0,0.4989880579626224,2.3475542417611335
5,4,2.4,-0.011717882886433393,1093237800.0,1.1267317506861378,2.1190742228614248
5,5,2.4,-0.011717882886433393,1100145700.0,1.6671800891015933,1.7264155208127627
5,6,2.4,-0.011717882886433393,1104908300.0,0.8208483439816049,2.25526228988618
5,7,2.4,-0.011717882886433393,1109248000.0,0.4989880579626224,2.3475542417611335
5,8,2.4,-0.011717882886433393,1115232300.0,1.6671800891015933,1.7264155208127627
5,9,2.4,-0.011717882886433393,1133253600.0,0.8208483439816049,2.25526228988618
5,10,2.4,-0.011717882886433393,1139469300.0,1.4106846055019355,1.9416407864998737
5,11,2.4,-0.011717882886433393,1144596500.0,1.4106846055019355,1.9416407864998737
5,12,2.4,-0.011717882886433393,1152577500.0,1.6671800891015933,1.7264155208127627
5,13,2.4,-0.011717882886433393,1207091200.0,0.8208483439816049,2.25526228988618
5,14,2.4,-0.011717882886433393,1217030100.0,0.8208483439816049,2.25526228988618
5,15,2.4,-0.011717882886433393,1219493900.0,1.1267317506861378,2.1190742228614248
5,16,2.4,-0.011717882886433393,1227648000.0,1.1267317506861378,2.1190742228614248
5,17,2.4,-0.011717882886433393,1234434000.0,1.4106846055019355,1.9416407864998737
5,18,2.4,-0.011717882886433393,1236234200.0,1.4106846055019355,1.9416407864998737
5,19,2.4,-0.011717882886433393,1272002600.0,1.1267317506861378,2.1190742228614248
6,0,2.4,-0.010546094597790052,3035004000.0,1.1267317506861378,2.1190742228614248
6,1,2.4,-0.010546094597790052,3223368700.0,0.8208483439816049,2.25526228988618
6,2,2.4,-0.010546094597790052,3237878300.0,1.4106846055019355,1.9416407864998737
6,3,2.4,-0.010546094597790052,3303600000.0,0.16741553698590073,2.394153720623578
6,4,2.4,-0.010546094597790052,3342707200.0,1.4106846055019355,1.9416407864998737
6,5,2.4,-0.010546094597790052,3355720200.0,1.1267317506861378,2.1190742228614248
6,6,2.4,-0.010546094597790052,3365161000.0,0.16741553698590073,2.394153720623578
6,7,2.4,-0.010546094597790052,3389762600.0,0.8208483439816049,2.25526228988618
6,8,2.4,-0.010546094597790052,3393493000.0,0.4989880579626224,2.3475542417611335
6,9,2.4,-0.010546094597790052,3419895800.0,1.4106846055019355,1.9416407864998737
6,10,2.4,-0.010546094597790052,3466044400.0,0.16741553698590073,2.394153720623578
6,11,2.4,-0.010546094597790052,3499925000.0,1.1267317506861378,2.1190742228614248
6,12,2.4,-0.010546094597790052,3505694200.0,0.4989880579626224,2.3475542417611335
6,13,2.4,-0.010546094597790052,3664208000.0,0.8208483439816049,2.25526228988618
6,14,2.4,-0.010546094597790052,3673496600.0,1.1267317506861378,2.1190742228614248
6,15,2.4,-0.010546094597790052,3702964700.0,0.4989880579626224,2.3475542417611335
6,16,2.4,-0.010546094597790052,3724142000.0,1.1267317506861378,2.1190742228614248
6,17,2.4,-0.010546094597790052,3742377000.0,0.4989880579626224,2.3475542417611335
6,18,2.4,-0.010546094597790052,3754256400.0,0.8208483439816049,2.25526228988618
6,19,2.4,-0.010546094597790052,3850642000.0,0.8208483439816049,2.25526228988618
7,0,2.4,-0.010546094597790052,1901559300.0,0.16741553698590073,2.394153720623578
7,1,2.4,-0.010155498501575606,1929015300.0,0.16741553698590073,2.394153720623578
7,2,2.4,-0.010155498501575606,1929261000.0,0.16741553698590073,2.394153720623578
7,3,2.4,-0.010155498501575606,1933470700.0,0.8208483439816049,2.25526228988618
7,4,2.4,-0.010546094597790052,1940203500.0,1.1267317506861378,2.1190742228614248
7,5,2.4,-0.010155498501575606,1943735300.0,0.8208483439816049,2.25526228988618
7,6,2.4,-0.010546094597790052,1984672300.0,-0.16741553698590073,2.394153720623578
7,7,2.4,-0.010155498501575606,2007038000.0,0.16741553698590073,2.394153720623578
7,8,2.4,-0.010546094597790052,2015407100.0,0.16741553698590073,2.394153720623578
